truck_id,month,trips_completed,total_miles,total_revenue,average_mpg,maintenance_events,maintenance_cost,downtime_hours,utilization_rate
TRK00012,2022-12-01,27,33793,74002.94,6.69,1,1856.59,29.7,0.871
TRK00012,2023-01-01,35,53966,114319.54,6.56,0,0.0,0.0,1.129
TRK00012,2023-02-01,17,27229,55737.15,6.48,0,0.0,0.0,0.607
TRK00012,2023-03-01,29,39702,86652.6,6.67,0,0.0,0.0,0.935
TRK00012,2023-04-01,24,38421,83554.29,6.51,1,667.57,18.5,0.8
TRK00012,2023-05-01,26,40589,95421.68,6.6,0,0.0,0.0,0.839
TRK00012,2023-06-01,32,42007,91409.0,6.62,1,3382.42,9.3,1.067
TRK00012,2023-07-01,25,41614,91730.82,6.43,1,395.57,30.1,0.806
TRK00012,2023-08-01,23,32416,70345.75,6.45,1,2296.1,22.4,0.742
TRK00012,2023-09-01,28,41578,90236.1,6.73,0,0.0,0.0,0.933
TRK00012,2023-10-01,27,34775,74793.01,6.45,1,1709.64,8.0,0.871
TRK00012,2023-11-01,18,21824,47437.03,6.59,0,0.0,0.0,0.6
TRK00012,2023-12-01,22,29059,60076.07,6.58,0,0.0,0.0,0.71
TRK00012,2024-01-01,24,37558,78128.12,6.63,1,3176.85,18.5,0.774
TRK00012,2024-02-01,29,45722,97547.79,6.72,0,0.0,0.0,1.0
TRK00012,2024-03-01,26,39893,84905.0,6.5,0,0.0,0.0,0.839
TRK00012,2024-04-01,27,39902,82535.36,6.57,0,0.0,0.0,0.9
TRK00012,2024-05-01,22,38771,87782.65,6.44,1,1328.01,42.4,0.71
TRK00012,2024-06-01,20,24923,54532.08,6.45,1,3439.71,15.1,0.667
TRK00012,2024-07-01,31,51946,106817.83,6.55,1,2273.54,20.2,1.0
TRK00012,2024-08-01,22,33532,70370.86,6.48,0,0.0,0.0,0.71
TRK00012,2024-09-01,20,29842,68826.75,6.28,1,1446.24,24.0,0.667
TRK00012,2024-10-01,26,38495,83455.36,6.5,1,1105.48,30.7,0.839
TRK00012,2024-11-01,31,40776,82740.53,6.52,0,0.0,0.0,1.033
TRK00012,2024-12-01,22,35120,76671.45,6.52,0,0.0,0.0,0.71
TRK00013,2022-01-01,25,31008,65924.41,6.66,1,192.13,48.0,0.806
TRK00013,2022-02-01,19,26023,54406.1,6.66,0,0.0,0.0,0.679
TRK00013,2022-03-01,35,51938,109472.19,6.5,1,577.08,34.7,1.129
TRK00013,2022-04-01,20,23606,52949.59,6.55,2,4518.76,21.9,0.667
TRK00013,2022-05-01,25,31882,68203.33,6.45,2,916.67,40.9,0.806
TRK00013,2022-06-01,25,39015,82527.23,6.42,1,1781.65,32.2,0.833
TRK00013,2022-07-01,26,36549,70525.18,6.69,3,3280.76,68.8,0.839
TRK00013,2022-08-01,24,30519,66643.48,6.52,1,3467.23,19.0,0.774
TRK00013,2022-09-01,17,25119,50597.47,6.42,0,0.0,0.0,0.567
TRK00013,2022-10-01,21,29429,64031.45,6.63,0,0.0,0.0,0.677
TRK00013,2022-11-01,20,28997,62262.92,6.32,0,0.0,0.0,0.667
TRK00013,2022-12-01,21,30035,65170.92,6.55,2,3020.42,58.3,0.677
TRK00013,2023-01-01,25,31496,67404.17,6.48,1,1513.33,38.2,0.806
TRK00013,2023-02-01,18,26723,57734.68,6.58,1,3168.74,11.5,0.643
TRK00013,2023-03-01,24,35501,70588.64,6.55,0,0.0,0.0,0.774
TRK00013,2023-04-01,26,37312,77715.74,6.21,0,0.0,0.0,0.867
TRK00013,2023-05-01,17,25763,60793.34,6.41,3,7673.08,97.4,0.548
TRK00013,2023-06-01,32,51559,112096.31,6.52,0,0.0,0.0,1.067
TRK00013,2023-07-01,30,43989,88439.32,6.51,2,1899.67,51.9,0.968
TRK00013,2023-08-01,22,31957,65772.93,6.51,1,2825.2,38.4,0.71
TRK00013,2023-09-01,21,24953,53207.86,6.42,0,0.0,0.0,0.7
TRK00013,2023-10-01,21,35793,74909.38,6.55,1,1983.57,18.8,0.677
TRK00013,2023-11-01,33,49897,105038.82,6.82,0,0.0,0.0,1.1
TRK00013,2023-12-01,25,36467,77330.94,6.49,0,0.0,0.0,0.806
TRK00013,2024-01-01,21,33601,69449.45,6.47,1,970.46,2.0,0.677
TRK00013,2024-02-01,31,41140,91200.51,6.46,1,582.07,8.6,1.069
TRK00013,2024-03-01,27,33895,75883.36,6.56,1,940.43,14.6,0.871
TRK00013,2024-04-01,28,37222,76650.34,6.44,2,7485.27,59.2,0.933
TRK00013,2024-05-01,31,46512,95004.08,6.52,1,834.24,39.4,1.0
TRK00013,2024-06-01,24,31708,71409.46,6.52,1,1063.72,21.5,0.8
TRK00013,2024-07-01,26,43100,87904.11,6.26,3,7445.97,82.2,0.839
TRK00013,2024-08-01,31,41080,88697.29,6.45,1,1290.31,24.3,1.0
TRK00013,2024-09-01,20,30555,65476.56,6.47,1,520.4,36.7,0.667
TRK00013,2024-10-01,25,34413,76791.64,6.41,0,0.0,0.0,0.806
TRK00013,2024-11-01,27,36813,72210.51,6.62,0,0.0,0.0,0.9
TRK00013,2024-12-01,22,32939,74370.78,6.55,0,0.0,0.0,0.71
TRK00014,2022-01-01,25,37778,82318.24,6.53,0,0.0,0.0,0.806
TRK00014,2022-02-01,23,29461,67819.61,6.53,0,0.0,0.0,0.821
TRK00014,2022-03-01,31,41299,93601.73,6.47,0,0.0,0.0,1.0
TRK00014,2022-04-01,19,23817,53051.22,6.32,1,729.57,43.3,0.633
TRK00014,2022-05-01,30,36229,76864.86,6.51,0,0.0,0.0,0.968
TRK00014,2022-06-01,20,27139,56542.24,6.47,0,0.0,0.0,0.667
TRK00014,2022-07-01,25,34403,73021.56,6.75,0,0.0,0.0,0.806
TRK00014,2022-08-01,30,42638,103040.0,6.47,2,3205.72,49.6,0.968
TRK00014,2022-09-01,26,39183,85977.07,6.65,1,2018.29,31.1,0.867
TRK00014,2022-10-01,28,33472,73487.5,6.48,1,1597.53,42.7,0.903
TRK00014,2022-11-01,23,31633,69915.0,6.35,2,4694.9,25.7,0.767
TRK00014,2022-12-01,16,26973,60127.0,6.45,1,2536.4,9.6,0.516
TRK00014,2023-01-01,28,40335,89174.32,6.45,0,0.0,0.0,0.903
TRK00014,2023-02-01,23,29923,67321.9,6.6,2,6428.99,84.8,0.821
TRK00014,2023-03-01,29,45196,94188.84,6.53,3,4329.95,85.5,0.935
TRK00014,2023-04-01,30,47022,103933.85,6.54,0,0.0,0.0,1.0
TRK00014,2023-05-01,19,26434,57036.24,6.39,2,5369.05,69.4,0.613
TRK00014,2023-06-01,22,36177,75634.61,6.67,2,7865.86,28.3,0.733
TRK00014,2023-07-01,13,19149,40218.44,6.54,1,1638.16,30.6,0.419
TRK00014,2023-08-01,27,42680,90865.57,6.52,1,1483.74,31.7,0.871
TRK00014,2023-09-01,32,43217,86319.73,6.41,1,1372.86,32.4,1.067
TRK00014,2023-10-01,21,31244,67771.48,6.32,1,283.44,37.2,0.677
TRK00014,2023-11-01,18,22446,52872.56,6.52,2,4604.48,55.8,0.6
TRK00014,2023-12-01,26,36563,79680.03,6.64,2,5083.76,67.0,0.839
TRK00014,2024-01-01,27,41772,94051.44,6.33,2,3526.07,63.9,0.871
TRK00014,2024-02-01,26,33261,73236.91,6.6,0,0.0,0.0,0.897
TRK00014,2024-03-01,19,28739,65608.6,6.65,0,0.0,0.0,0.613
TRK00014,2024-04-01,28,36257,77230.14,6.71,2,902.77,55.0,0.933
TRK00014,2024-05-01,28,39123,80811.51,6.32,2,5679.47,17.8,0.903
TRK00014,2024-06-01,21,22418,45921.28,6.7,1,3024.42,31.8,0.7
TRK00014,2024-07-01,27,41286,84698.62,6.43,0,0.0,0.0,0.871
TRK00014,2024-08-01,26,31405,68089.63,6.5,0,0.0,0.0,0.839
TRK00014,2024-09-01,22,34986,70720.34,6.59,0,0.0,0.0,0.733
TRK00014,2024-10-01,20,28897,59210.89,6.77,2,5426.39,47.2,0.645
TRK00014,2024-11-01,30,39637,83536.17,6.59,0,0.0,0.0,1.0
TRK00014,2024-12-01,28,38106,87675.55,6.41,0,0.0,0.0,0.903
TRK00015,2022-01-01,31,36887,80094.64,6.58,1,1355.07,6.1,1.0
TRK00015,2022-02-01,27,37014,81385.55,6.54,1,609.94,3.3,0.964
TRK00015,2022-03-01,27,41163,85432.98,6.63,0,0.0,0.0,0.871
TRK00015,2022-04-01,25,36194,71268.45,6.45,0,0.0,0.0,0.833
TRK00015,2022-05-01,28,35447,74783.32,6.43,0,0.0,0.0,0.903
TRK00015,2022-06-01,23,36179,72507.32,6.39,1,1652.76,20.4,0.767
TRK00015,2022-07-01,25,35108,74741.54,6.56,0,0.0,0.0,0.806
TRK00015,2022-08-01,34,51355,111481.81,6.43,1,2059.84,43.3,1.097
TRK00015,2022-09-01,26,45897,103511.83,6.54,1,3515.21,33.5,0.867
TRK00015,2022-10-01,20,25450,55274.86,6.44,0,0.0,0.0,0.645
TRK00015,2022-11-01,15,21325,44573.01,6.59,0,0.0,0.0,0.5
TRK00015,2022-12-01,28,42747,92750.94,6.42,0,0.0,0.0,0.903
TRK00015,2023-01-01,30,45362,90312.33,6.48,2,5475.36,76.1,0.968
TRK00015,2023-02-01,34,45823,91964.64,6.68,0,0.0,0.0,1.214
TRK00015,2023-03-01,28,39760,93961.65,6.3,4,6492.54,95.6,0.903
TRK00015,2023-04-01,22,37157,84188.77,6.4,0,0.0,0.0,0.733
TRK00015,2023-05-01,33,49389,100608.43,6.43,0,0.0,0.0,1.065
TRK00015,2023-06-01,30,47856,105157.96,6.46,1,2188.67,26.4,1.0
TRK00015,2023-07-01,20,23591,50743.6,6.53,0,0.0,0.0,0.645
TRK00015,2023-08-01,16,17732,39922.21,6.36,0,0.0,0.0,0.516
TRK00015,2023-09-01,23,28978,59828.49,6.37,0,0.0,0.0,0.767
TRK00015,2023-10-01,26,36243,71389.14,6.4,0,0.0,0.0,0.839
TRK00015,2023-11-01,19,29212,61154.75,6.24,0,0.0,0.0,0.633
TRK00015,2023-12-01,27,42229,91883.09,6.64,1,345.16,30.0,0.871
TRK00015,2024-01-01,31,42635,95976.26,6.47,2,4079.83,64.5,1.0
TRK00015,2024-02-01,21,35405,75957.05,6.49,2,3771.01,73.9,0.724
TRK00015,2024-03-01,33,50559,109588.96,6.63,1,642.36,12.6,1.065
TRK00015,2024-04-01,30,42419,97339.51,6.63,1,465.35,16.6,1.0
TRK00015,2024-05-01,35,46910,98260.61,6.63,1,647.17,46.3,1.129
TRK00015,2024-06-01,25,39544,87458.04,6.44,0,0.0,0.0,0.833
TRK00015,2024-07-01,23,31406,69619.67,6.73,0,0.0,0.0,0.742
TRK00015,2024-08-01,30,39524,83043.05,6.6,1,411.68,13.9,0.968
TRK00015,2024-09-01,37,50058,110011.2,6.49,0,0.0,0.0,1.233
TRK00015,2024-10-01,27,41652,92670.87,6.45,0,0.0,0.0,0.871
TRK00015,2024-11-01,25,37688,81855.95,6.61,0,0.0,0.0,0.833
TRK00015,2024-12-01,27,40706,88675.31,6.44,0,0.0,0.0,0.871
TRK00016,2022-01-01,27,40156,78639.13,6.6,0,0.0,0.0,0.871
TRK00016,2022-02-01,23,36227,78827.05,6.73,2,6669.25,36.0,0.821
TRK00016,2022-03-01,39,52425,109536.94,6.53,1,2157.86,12.5,1.258
TRK00016,2022-04-01,23,37766,78184.41,6.54,0,0.0,0.0,0.767
TRK00016,2022-05-01,27,38363,82076.39,6.44,4,7592.61,109.1,0.871
TRK00016,2022-06-01,22,33697,70200.73,6.49,0,0.0,0.0,0.733
TRK00016,2022-07-01,22,27812,64512.55,6.33,0,0.0,0.0,0.71
TRK00016,2022-08-01,25,36212,76134.21,6.37,0,0.0,0.0,0.806
TRK00016,2022-09-01,24,39089,83288.66,6.33,0,0.0,0.0,0.8
TRK00016,2022-10-01,35,42364,89023.94,6.5,0,0.0,0.0,1.129
TRK00016,2022-11-01,17,21634,43523.2,6.61,0,0.0,0.0,0.567
TRK00016,2022-12-01,27,37333,76454.51,6.58,0,0.0,0.0,0.871
TRK00016,2023-01-01,22,30692,61642.94,6.38,1,3694.01,4.3,0.71
TRK00016,2023-02-01,27,31301,71984.92,6.63,1,788.22,37.0,0.964
TRK00016,2023-03-01,26,45748,103938.08,6.39,1,858.32,35.8,0.839
TRK00016,2023-04-01,30,38564,83003.87,6.31,0,0.0,0.0,1.0
TRK00016,2023-05-01,17,23993,54912.47,6.58,0,0.0,0.0,0.548
TRK00016,2023-06-01,27,45049,100013.4,6.43,2,2039.32,47.9,0.9
TRK00016,2023-07-01,27,41349,93641.86,6.5,0,0.0,0.0,0.871
TRK00016,2023-08-01,21,31643,72379.2,6.4,0,0.0,0.0,0.677
TRK00016,2023-09-01,17,27458,55199.71,6.58,1,222.96,29.1,0.567
TRK00016,2023-10-01,26,39149,82414.21,6.53,1,3421.25,26.7,0.839
TRK00016,2023-11-01,34,40743,85917.57,6.63,1,413.66,5.2,1.133
TRK00016,2023-12-01,27,38385,85367.03,6.53,0,0.0,0.0,0.871
TRK00016,2024-01-01,31,39888,83546.66,6.74,0,0.0,0.0,1.0
TRK00016,2024-02-01,25,41547,87142.51,6.59,0,0.0,0.0,0.862
TRK00016,2024-03-01,24,37891,81934.37,6.74,0,0.0,0.0,0.774
TRK00016,2024-04-01,25,33060,71480.99,6.4,1,2145.47,27.3,0.833
TRK00016,2024-05-01,31,43053,97461.08,6.65,0,0.0,0.0,1.0
TRK00016,2024-06-01,26,36655,83597.27,6.65,0,0.0,0.0,0.867
TRK00016,2024-07-01,31,45378,101004.24,6.38,0,0.0,0.0,1.0
TRK00016,2024-08-01,24,45535,96247.35,6.43,0,0.0,0.0,0.774
TRK00016,2024-09-01,26,46633,99775.34,6.59,2,6445.12,66.2,0.867
TRK00016,2024-10-01,20,26657,55232.23,6.41,0,0.0,0.0,0.645
TRK00016,2024-11-01,26,35719,76558.94,6.35,0,0.0,0.0,0.867
TRK00016,2024-12-01,28,40264,85985.39,6.59,0,0.0,0.0,0.903
TRK00018,2022-01-01,15,24128,46635.4,6.48,0,0.0,0.0,0.484
TRK00018,2022-02-01,23,35660,74103.9,6.36,2,2931.65,44.5,0.821
TRK00018,2022-03-01,19,27099,58069.18,6.27,0,0.0,0.0,0.613
TRK00018,2022-04-01,18,22373,49857.89,6.75,3,2909.4,65.8,0.6
TRK00018,2022-05-01,26,39194,93226.14,6.62,0,0.0,0.0,0.839
TRK00018,2022-06-01,30,41040,83854.83,6.45,1,1835.99,11.2,1.0
TRK00018,2022-07-01,27,44247,101247.08,6.57,2,4960.81,39.8,0.871
TRK00018,2022-08-01,25,34673,74133.91,6.71,0,0.0,0.0,0.806
TRK00018,2022-09-01,22,25767,52889.1,6.48,0,0.0,0.0,0.733
TRK00018,2022-10-01,24,32236,69589.79,6.57,0,0.0,0.0,0.774
TRK00018,2022-11-01,20,27030,61887.07,6.6,1,1161.6,30.2,0.667
TRK00018,2022-12-01,29,37195,79730.64,6.49,1,979.14,46.1,0.935
TRK00018,2023-01-01,21,29266,60292.87,6.5,1,3869.77,40.2,0.677
TRK00018,2023-02-01,21,32747,70491.42,6.64,1,1937.25,12.8,0.75
TRK00018,2023-03-01,27,34268,76368.68,6.65,1,854.84,27.7,0.871
TRK00018,2023-04-01,18,22208,43529.3,6.51,1,3538.2,41.1,0.6
TRK00018,2023-05-01,21,31330,70450.31,6.42,0,0.0,0.0,0.677
TRK00018,2023-06-01,25,37438,83785.95,6.51,1,1795.61,16.7,0.833
TRK00018,2023-07-01,21,36780,80717.84,6.5,3,3309.34,121.6,0.677
TRK00018,2023-08-01,27,46442,103230.79,6.41,0,0.0,0.0,0.871
TRK00018,2023-09-01,29,39677,85264.41,6.54,0,0.0,0.0,0.967
TRK00018,2023-10-01,28,34744,78122.36,6.53,2,3898.57,53.2,0.903
TRK00018,2023-11-01,25,33737,72862.37,6.45,0,0.0,0.0,0.833
TRK00018,2023-12-01,19,31704,76840.57,6.44,0,0.0,0.0,0.613
TRK00018,2024-01-01,17,19375,38307.23,6.46,0,0.0,0.0,0.548
TRK00018,2024-02-01,25,29434,65124.81,6.65,0,0.0,0.0,0.862
TRK00018,2024-03-01,24,32876,74919.22,6.62,2,2043.54,59.2,0.774
TRK00018,2024-04-01,26,27745,56892.85,6.45,1,2122.47,13.7,0.867
TRK00018,2024-05-01,27,33871,78280.28,6.5,2,4282.56,40.7,0.871
TRK00018,2024-06-01,25,30693,66037.19,6.61,0,0.0,0.0,0.833
TRK00018,2024-07-01,30,45620,90950.03,6.46,0,0.0,0.0,0.968
TRK00018,2024-08-01,30,36437,83959.4,6.5,0,0.0,0.0,0.968
TRK00018,2024-09-01,16,26317,63770.22,6.47,0,0.0,0.0,0.533
TRK00018,2024-10-01,30,39634,84996.81,6.41,0,0.0,0.0,0.968
TRK00018,2024-11-01,22,26613,58945.74,6.4,0,0.0,0.0,0.733
TRK00018,2024-12-01,27,44577,93650.11,6.64,0,0.0,0.0,0.871
TRK00019,2022-01-01,21,29840,62654.92,6.52,1,844.65,18.5,0.677
TRK00019,2022-02-01,25,34453,76948.72,6.52,1,2301.34,46.3,0.893
TRK00019,2022-03-01,20,23929,48946.79,6.14,0,0.0,0.0,0.645
TRK00019,2022-04-01,29,44224,98534.13,6.36,1,3486.82,2.3,0.967
TRK00019,2022-05-01,32,52062,110890.79,6.42,0,0.0,0.0,1.032
TRK00019,2022-06-01,28,33913,74473.12,6.41,2,3351.66,21.3,0.933
TRK00019,2022-07-01,25,42806,96332.31,6.25,0,0.0,0.0,0.806
TRK00019,2022-08-01,19,24951,53612.48,6.54,0,0.0,0.0,0.613
TRK00019,2022-09-01,25,34277,79013.88,6.5,1,843.81,46.1,0.833
TRK00019,2022-10-01,21,31409,73146.35,6.49,1,645.4,7.9,0.677
TRK00019,2022-11-01,29,44908,97835.95,6.47,2,1355.59,45.3,0.967
TRK00019,2022-12-01,25,42251,91066.28,6.5,0,0.0,0.0,0.806
TRK00019,2023-01-01,35,61543,137842.36,6.57,0,0.0,0.0,1.129
TRK00019,2023-02-01,16,18249,38671.83,6.62,0,0.0,0.0,0.571
TRK00019,2023-03-01,24,30781,67182.09,6.5,0,0.0,0.0,0.774
TRK00019,2023-04-01,31,49568,98203.1,6.5,0,0.0,0.0,1.033
TRK00019,2023-05-01,24,40273,90663.46,6.44,0,0.0,0.0,0.774
TRK00019,2023-06-01,25,32329,70027.12,6.48,0,0.0,0.0,0.833
TRK00019,2023-07-01,24,33201,67097.28,6.68,1,3212.61,29.5,0.774
TRK00019,2023-08-01,23,30143,65771.12,6.57,1,918.8,28.8,0.742
TRK00019,2023-09-01,26,37418,74397.5,6.5,0,0.0,0.0,0.867
TRK00019,2023-10-01,24,39552,85799.88,6.46,0,0.0,0.0,0.774
TRK00019,2023-11-01,27,36775,79875.56,6.47,0,0.0,0.0,0.9
TRK00019,2023-12-01,27,38847,88582.23,6.46,2,5944.83,35.3,0.871
TRK00019,2024-01-01,27,37170,74011.37,6.4,0,0.0,0.0,0.871
TRK00019,2024-02-01,23,30550,66389.66,6.7,0,0.0,0.0,0.793
TRK00019,2024-03-01,26,33267,72854.91,6.62,1,3232.5,25.1,0.839
TRK00019,2024-04-01,31,39750,85979.89,6.45,1,497.95,19.0,1.033
TRK00019,2024-05-01,24,36361,76570.0,6.33,0,0.0,0.0,0.774
TRK00019,2024-06-01,32,49321,110389.77,6.61,0,0.0,0.0,1.067
TRK00019,2024-07-01,31,48570,106357.76,6.58,0,0.0,0.0,1.0
TRK00019,2024-08-01,28,48087,110703.31,6.56,0,0.0,0.0,0.903
TRK00019,2024-09-01,24,35358,80002.85,6.47,1,2026.19,11.7,0.8
TRK00019,2024-10-01,18,21928,48596.08,6.62,0,0.0,0.0,0.581
TRK00019,2024-11-01,26,38294,82110.67,6.58,0,0.0,0.0,0.867
TRK00019,2024-12-01,27,34371,72484.88,6.55,0,0.0,0.0,0.871
TRK00020,2022-01-01,28,39951,88479.0,6.57,0,0.0,0.0,0.903
TRK00020,2022-02-01,23,31546,67165.05,6.58,0,0.0,0.0,0.821
TRK00020,2022-03-01,18,21798,40016.24,6.2,0,0.0,0.0,0.581
TRK00020,2022-04-01,30,47812,102074.37,6.56,1,442.05,30.9,1.0
TRK00020,2022-05-01,18,25446,54424.36,6.58,0,0.0,0.0,0.581
TRK00020,2022-06-01,36,53852,121819.44,6.62,0,0.0,0.0,1.2
TRK00020,2022-07-01,20,27114,59703.47,6.37,2,4171.56,60.5,0.645
TRK00020,2022-08-01,35,44734,93708.43,6.39,0,0.0,0.0,1.129
TRK00020,2022-09-01,25,29449,60543.41,6.27,3,8100.14,45.9,0.833
TRK00020,2022-10-01,20,25162,53970.96,6.46,1,911.88,24.0,0.645
TRK00020,2022-11-01,31,51158,101318.0,6.44,1,2224.3,36.0,1.033
TRK00020,2022-12-01,30,44990,102197.2,6.44,0,0.0,0.0,0.968
TRK00020,2023-01-01,32,47358,98739.62,6.54,1,2036.16,23.9,1.032
TRK00020,2023-02-01,22,27784,57932.25,6.5,1,2373.29,34.6,0.786
TRK00020,2023-03-01,27,28853,60962.12,6.58,0,0.0,0.0,0.871
TRK00020,2023-04-01,32,50020,102748.02,6.53,2,6116.9,68.1,1.067
TRK00020,2023-05-01,22,30030,66452.64,6.63,0,0.0,0.0,0.71
TRK00020,2023-06-01,31,44348,94194.3,6.53,0,0.0,0.0,1.033
TRK00020,2023-07-01,30,42044,88187.23,6.6,1,1504.06,37.0,0.968
TRK00020,2023-08-01,32,40265,85072.5,6.35,2,1584.44,59.7,1.032
TRK00020,2023-09-01,22,36193,74131.83,6.62,1,1609.84,38.5,0.733
TRK00020,2023-10-01,24,39177,81122.73,6.34,0,0.0,0.0,0.774
TRK00020,2023-11-01,24,36965,81285.07,6.34,1,3138.71,2.5,0.8
TRK00020,2023-12-01,24,32709,74157.66,6.4,0,0.0,0.0,0.774
TRK00020,2024-01-01,28,39492,80335.0,6.35,0,0.0,0.0,0.903
TRK00020,2024-02-01,27,44336,96322.03,6.75,1,528.06,29.8,0.931
TRK00020,2024-03-01,22,37276,81308.11,6.51,0,0.0,0.0,0.71
TRK00020,2024-04-01,26,41328,90753.87,6.49,1,3273.77,16.2,0.867
TRK00020,2024-05-01,27,40477,89943.99,6.34,0,0.0,0.0,0.871
TRK00020,2024-06-01,18,29177,61071.72,6.47,1,3225.74,38.9,0.6
TRK00020,2024-07-01,24,32057,69417.33,6.46,2,4333.24,44.2,0.774
TRK00020,2024-08-01,27,35400,75502.04,6.34,1,2698.02,44.7,0.871
TRK00020,2024-09-01,27,38051,82808.49,6.61,1,837.7,20.2,0.9
TRK00020,2024-10-01,24,32729,78020.61,6.47,2,4766.54,18.7,0.774
TRK00020,2024-11-01,32,49388,101361.54,6.41,0,0.0,0.0,1.067
TRK00020,2024-12-01,27,37802,81863.94,6.76,1,3114.55,37.5,0.871
TRK00023,2022-01-01,22,31475,64133.52,6.41,0,0.0,0.0,0.71
TRK00023,2022-02-01,25,37806,82422.02,6.4,0,0.0,0.0,0.893
TRK00023,2022-03-01,20,23045,50875.09,6.58,2,5762.07,26.5,0.645
TRK00023,2022-04-01,26,40424,84628.47,6.52,2,2094.89,35.0,0.867
TRK00023,2022-05-01,20,29941,65537.57,6.4,1,3647.88,29.9,0.645
TRK00023,2022-06-01,20,23965,48580.87,6.75,0,0.0,0.0,0.667
TRK00023,2022-07-01,13,15660,29522.46,6.83,0,0.0,0.0,0.419
TRK00023,2022-08-01,29,42186,89206.89,6.53,0,0.0,0.0,0.935
TRK00023,2022-09-01,25,30680,65920.65,6.58,0,0.0,0.0,0.833
TRK00023,2022-10-01,34,51478,111847.22,6.42,0,0.0,0.0,1.097
TRK00023,2022-11-01,23,39195,83874.49,6.63,0,0.0,0.0,0.767
TRK00023,2022-12-01,23,39805,88537.87,6.55,2,3744.81,52.6,0.742
TRK00023,2023-01-01,27,39986,83382.44,6.73,2,4095.82,34.0,0.871
TRK00023,2023-02-01,22,29722,69756.09,6.42,0,0.0,0.0,0.786
TRK00023,2023-03-01,21,30511,62570.02,6.34,0,0.0,0.0,0.677
TRK00023,2023-04-01,17,24554,49248.89,6.59,2,4460.68,95.0,0.567
TRK00023,2023-05-01,26,40049,86494.68,6.35,0,0.0,0.0,0.839
TRK00023,2023-06-01,28,45028,97388.67,6.46,1,4295.73,15.9,0.933
TRK00023,2023-07-01,27,42764,92295.96,6.42,0,0.0,0.0,0.871
TRK00023,2023-08-01,28,45791,91839.47,6.39,1,415.2,13.1,0.903
TRK00023,2023-09-01,23,38531,86864.61,6.59,0,0.0,0.0,0.767
TRK00023,2023-10-01,29,40328,87554.06,6.7,0,0.0,0.0,0.935
TRK00023,2023-11-01,26,43102,95809.19,6.45,0,0.0,0.0,0.867
TRK00023,2023-12-01,23,41567,92178.46,6.3,0,0.0,0.0,0.742
TRK00023,2024-01-01,22,31888,69951.18,6.81,1,1998.09,26.9,0.71
TRK00023,2024-02-01,34,44245,90396.36,6.5,0,0.0,0.0,1.172
TRK00023,2024-03-01,30,44315,95207.32,6.64,0,0.0,0.0,0.968
TRK00023,2024-04-01,24,31783,72555.46,6.55,3,6369.41,58.1,0.8
TRK00023,2024-05-01,27,35242,76284.57,6.53,1,1355.3,23.1,0.871
TRK00023,2024-06-01,26,45192,92580.87,6.48,2,2587.49,47.9,0.867
TRK00023,2024-07-01,37,54102,118930.29,6.52,0,0.0,0.0,1.194
TRK00023,2024-08-01,21,30149,68928.05,6.23,2,3160.54,37.9,0.677
TRK00023,2024-09-01,22,32555,74448.45,6.41,1,833.39,43.0,0.733
TRK00023,2024-10-01,32,39377,82185.39,6.55,2,2752.14,55.5,1.032
TRK00023,2024-11-01,24,28730,59883.41,6.5,1,1792.43,6.3,0.8
TRK00023,2024-12-01,28,30362,69614.85,6.41,0,0.0,0.0,0.903
TRK00024,2022-01-01,29,41220,84188.16,6.47,0,0.0,0.0,0.935
TRK00024,2022-02-01,26,36322,79022.96,6.74,2,5424.12,46.7,0.929
TRK00024,2022-03-01,39,54216,109384.94,6.42,1,2654.74,28.8,1.258
TRK00024,2022-04-01,35,50794,104471.75,6.52,2,4989.43,29.6,1.167
TRK00024,2022-05-01,32,49476,101318.84,6.44,0,0.0,0.0,1.032
TRK00024,2022-06-01,24,34427,75025.18,6.52,0,0.0,0.0,0.8
TRK00024,2022-07-01,21,33887,75975.84,6.5,1,567.48,26.4,0.677
TRK00024,2022-08-01,27,35683,80734.4,6.46,0,0.0,0.0,0.871
TRK00024,2022-09-01,27,42215,85580.63,6.47,2,2765.25,80.3,0.9
TRK00024,2022-10-01,21,31237,71915.38,6.43,1,1147.88,40.7,0.677
TRK00024,2022-11-01,35,47842,104914.44,6.55,0,0.0,0.0,1.167
TRK00024,2022-12-01,36,51322,111409.58,6.38,1,2029.61,38.8,1.161
TRK00024,2023-01-01,28,39160,78945.95,6.41,2,4096.07,89.1,0.903
TRK00024,2023-02-01,17,27120,53610.86,6.38,0,0.0,0.0,0.607
TRK00024,2023-03-01,22,29436,64927.43,6.52,0,0.0,0.0,0.71
TRK00024,2023-04-01,23,34537,73462.75,6.48,2,4204.48,51.6,0.767
TRK00024,2023-05-01,20,24275,52398.95,6.55,1,241.51,25.9,0.645
TRK00024,2023-06-01,20,28767,67187.97,6.36,2,2799.08,90.8,0.667
TRK00024,2023-07-01,35,44365,99345.33,6.64,0,0.0,0.0,1.129
TRK00024,2023-08-01,28,40158,85597.83,6.48,0,0.0,0.0,0.903
TRK00024,2023-09-01,25,40483,89411.2,6.42,0,0.0,0.0,0.833
TRK00024,2023-10-01,35,54057,117010.32,6.55,0,0.0,0.0,1.129
TRK00024,2023-11-01,29,35728,76948.55,6.62,0,0.0,0.0,0.967
TRK00024,2023-12-01,22,28366,62914.71,6.46,0,0.0,0.0,0.71
