driver_id,month,trips_completed,total_miles,total_revenue,average_mpg,total_fuel_gallons,on_time_delivery_rate,average_idle_hours
DRV00012,2023-12-01,11,17107,39445.42,6.65,2619.4,0.273,6.5
DRV00012,2024-01-01,18,28684,51984.14,6.58,4385.0,0.5,8.3
DRV00012,2024-02-01,13,17097,38002.94,6.51,2605.2,0.385,6.5
DRV00012,2024-03-01,9,15187,33475.55,6.42,2443.9,0.556,7.5
DRV00012,2024-04-01,23,27025,58005.1,6.54,4151.5,0.391,6.3
DRV00012,2024-05-01,24,34551,68122.85,6.51,5364.7,0.333,6.4
DRV00012,2024-06-01,22,31407,67628.76,6.69,4708.1,0.364,7.8
DRV00012,2024-07-01,9,10342,22178.41,6.09,1675.8,0.444,8.5
DRV00012,2024-08-01,25,33543,67163.22,6.43,5222.4,0.24,7.5
DRV00012,2024-09-01,22,25621,53780.44,6.46,3964.8,0.591,6.7
DRV00012,2024-10-01,15,27451,52823.23,6.55,4219.5,0.667,5.8
DRV00012,2024-11-01,19,23642,46675.04,6.56,3708.6,0.421,6.3
DRV00012,2024-12-01,15,22529,47714.3,6.5,3465.8,0.4,7.5
DRV00013,2022-01-01,21,27602,62320.82,6.36,4345.6,0.429,6.2
DRV00013,2022-02-01,21,29124,65041.68,6.6,4375.6,0.381,6.9
DRV00013,2022-03-01,20,26709,58805.67,6.69,4007.8,0.45,7.0
DRV00013,2022-04-01,23,31829,66649.68,6.66,4904.8,0.348,6.7
DRV00013,2022-05-01,19,25280,52132.68,6.43,3898.4,0.263,5.8
DRV00013,2022-06-01,22,28186,60252.97,6.67,4355.0,0.545,7.2
DRV00013,2022-07-01,12,19565,41783.82,6.23,3136.0,0.417,6.5
DRV00013,2022-08-01,21,29884,65515.35,6.77,4510.1,0.667,5.6
DRV00013,2022-09-01,33,46775,101009.38,6.37,7477.9,0.515,7.2
DRV00013,2022-10-01,16,25580,59254.91,6.63,3859.3,0.438,7.3
DRV00013,2022-11-01,18,23651,48774.52,6.32,3697.4,0.444,6.7
DRV00013,2022-12-01,25,36200,77175.28,6.48,5674.7,0.28,6.3
DRV00013,2023-01-01,23,38145,80646.11,6.32,6037.9,0.391,6.7
DRV00013,2023-02-01,12,15489,34599.94,6.45,2396.5,0.583,6.6
DRV00013,2023-03-01,16,16383,37321.78,6.53,2508.8,0.375,5.9
DRV00013,2023-04-01,16,23825,50881.88,6.42,3769.4,0.375,7.1
DRV00013,2023-05-01,23,30923,68178.63,6.67,4632.8,0.652,7.8
DRV00013,2023-06-01,17,29745,58831.79,6.66,4539.8,0.412,7.2
DRV00013,2023-07-01,25,40750,87614.2,6.46,6404.8,0.56,6.9
DRV00013,2023-08-01,14,14879,34024.54,6.47,2278.7,0.643,7.2
DRV00013,2023-09-01,17,22698,46663.82,6.7,3457.9,0.588,6.9
DRV00013,2023-10-01,13,20941,47003.03,6.3,3382.7,0.231,8.2
DRV00013,2023-11-01,11,15706,39896.52,6.3,2486.0,0.364,6.7
DRV00013,2023-12-01,27,34058,71528.22,6.26,5542.2,0.519,6.0
DRV00013,2024-01-01,17,21049,47247.68,6.43,3318.4,0.471,7.1
DRV00013,2024-02-01,17,22108,48422.65,6.41,3451.8,0.353,6.7
DRV00013,2024-03-01,23,30427,60927.82,6.6,4612.3,0.304,6.7
DRV00013,2024-04-01,14,26766,55771.16,6.65,4146.2,0.357,5.3
DRV00013,2024-05-01,16,20439,42927.12,6.38,3246.6,0.375,6.5
DRV00013,2024-06-01,20,35492,81686.32,6.2,5759.8,0.4,5.8
DRV00013,2024-07-01,15,20298,43728.22,6.51,3193.4,0.333,7.7
DRV00013,2024-08-01,23,36418,75706.53,6.47,5825.2,0.522,7.7
DRV00013,2024-09-01,17,31887,72219.4,6.25,5141.1,0.353,6.4
DRV00013,2024-10-01,19,27150,57413.29,6.48,4254.9,0.579,7.1
DRV00013,2024-11-01,24,28869,60699.3,6.74,4288.1,0.333,6.8
DRV00013,2024-12-01,17,31385,57548.26,6.52,4937.1,0.294,7.5
DRV00014,2022-01-01,22,29766,67144.25,6.43,4552.9,0.273,6.4
DRV00014,2022-02-01,23,33077,67575.16,6.29,5354.3,0.391,7.4
DRV00014,2022-03-01,28,43452,92897.18,6.32,6969.9,0.393,7.6
DRV00014,2022-04-01,21,25848,53607.1,6.68,3952.9,0.238,6.2
DRV00014,2022-05-01,20,32107,70804.63,6.58,4936.1,0.5,7.4
DRV00014,2022-06-01,15,23241,50445.39,6.58,3514.1,0.467,8.3
DRV00014,2022-07-01,18,20554,45220.27,6.79,3057.3,0.5,7.6
DRV00014,2022-08-01,24,33387,72245.08,6.62,5057.9,0.583,6.1
DRV00014,2022-09-01,16,28647,59240.49,6.57,4340.5,0.375,6.7
DRV00014,2022-10-01,19,28344,61186.73,6.35,4564.1,0.368,7.0
DRV00014,2022-11-01,16,26205,52919.8,6.5,4069.1,0.188,7.9
DRV00014,2022-12-01,27,41337,87456.95,6.47,6416.4,0.407,7.7
DRV00014,2023-01-01,12,17984,39256.48,6.53,2794.8,0.583,6.0
DRV00014,2023-02-01,21,31260,72551.09,6.31,5135.9,0.381,7.0
DRV00014,2023-03-01,24,40884,94016.36,6.6,6290.7,0.333,6.2
DRV00014,2023-04-01,16,27617,59552.21,6.3,4428.9,0.562,7.3
DRV00014,2023-05-01,21,28626,59351.72,6.58,4390.3,0.571,7.4
DRV00014,2023-06-01,25,37209,83349.24,6.25,6066.4,0.44,7.4
DRV00014,2023-07-01,18,24025,54350.11,6.6,3693.4,0.333,7.5
DRV00014,2023-08-01,19,29993,63100.51,6.54,4568.3,0.263,6.9
DRV00014,2023-09-01,20,28459,62424.72,6.55,4345.9,0.25,7.0
DRV00014,2023-10-01,19,32989,71025.99,6.31,5247.7,0.474,7.8
DRV00014,2023-11-01,24,31930,68391.09,6.46,4926.7,0.417,7.2
DRV00014,2023-12-01,23,29402,67209.7,6.62,4326.4,0.478,7.3
DRV00014,2024-01-01,19,22042,42219.69,6.5,3371.2,0.421,7.3
DRV00014,2024-02-01,20,28957,59184.3,6.62,4481.9,0.45,7.5
DRV00014,2024-03-01,15,16958,33711.67,6.36,2643.3,0.533,6.9
DRV00014,2024-04-01,21,35858,76660.46,6.45,5650.1,0.476,8.5
DRV00014,2024-05-01,18,25228,58044.42,6.65,3766.3,0.444,6.4
DRV00014,2024-06-01,22,29877,63590.57,6.38,4742.6,0.455,6.6
DRV00014,2024-07-01,12,14468,30413.6,6.38,2235.3,0.583,6.6
DRV00014,2024-08-01,17,26132,54155.11,6.78,3855.1,0.353,7.5
DRV00014,2024-09-01,15,16716,36228.17,6.72,2479.0,0.467,7.9
DRV00014,2024-10-01,18,22883,46316.8,6.56,3472.2,0.667,6.5
DRV00014,2024-11-01,15,16364,30880.6,6.49,2532.0,0.467,6.2
DRV00014,2024-12-01,24,31690,67698.22,6.5,4825.6,0.5,7.4
DRV00015,2022-01-01,25,41730,90162.99,6.43,6487.0,0.28,6.9
DRV00015,2022-02-01,17,24069,50159.84,6.55,3758.7,0.412,7.1
DRV00015,2022-03-01,20,22815,49097.84,6.26,3657.6,0.4,5.8
DRV00015,2022-04-01,21,28761,63494.77,6.57,4424.3,0.571,6.7
DRV00015,2022-05-01,10,21735,45725.98,6.51,3417.8,0.3,6.4
DRV00015,2022-06-01,20,33406,69324.21,6.76,5023.8,0.7,7.7
DRV00015,2022-07-01,19,26623,48800.6,6.47,4137.6,0.526,7.7
DRV00015,2022-08-01,25,37963,81911.89,6.51,5849.5,0.28,5.7
DRV00015,2022-09-01,16,20619,44688.8,6.53,3175.1,0.312,7.6
DRV00015,2022-10-01,23,46012,102518.83,6.45,7166.0,0.565,7.4
DRV00015,2022-11-01,21,39853,88717.86,6.39,6303.9,0.476,6.7
DRV00015,2022-12-01,20,34229,75447.35,6.42,5291.2,0.45,6.6
DRV00015,2023-01-01,23,33523,68015.92,6.64,5106.2,0.391,7.1
DRV00015,2023-02-01,18,21428,44647.9,6.36,3371.8,0.333,7.4
DRV00015,2023-03-01,26,38382,87003.26,6.76,5736.8,0.538,7.3
DRV00015,2023-04-01,17,23666,54546.78,6.3,3841.2,0.235,6.6
DRV00015,2023-05-01,17,23951,54491.57,6.51,3674.5,0.529,7.2
DRV00015,2023-06-01,18,19725,42083.04,6.46,3160.9,0.333,6.5
DRV00015,2023-07-01,24,28986,64443.89,6.2,4650.8,0.625,6.6
DRV00015,2023-08-01,10,15552,31663.61,6.26,2462.4,0.6,7.9
DRV00015,2023-09-01,12,14367,28678.93,6.43,2268.6,0.333,6.3
DRV00015,2023-10-01,15,21295,49894.67,6.55,3262.0,0.267,7.3
DRV00015,2023-11-01,23,35498,75750.33,6.26,5730.7,0.261,6.9
DRV00015,2023-12-01,22,24676,51733.47,6.76,3666.9,0.5,6.3
DRV00015,2024-01-01,18,25497,51336.31,6.56,3887.6,0.611,7.5
DRV00015,2024-02-01,20,21685,44463.16,6.67,3283.0,0.65,7.8
DRV00015,2024-03-01,26,45810,103177.58,6.59,6994.7,0.385,7.1
DRV00015,2024-04-01,18,27901,62259.13,6.79,4114.0,0.333,6.3
DRV00015,2024-05-01,17,25976,54818.17,6.58,3963.3,0.412,7.7
DRV00015,2024-06-01,19,27852,61535.96,6.57,4250.9,0.368,6.3
DRV00015,2024-07-01,21,29918,67815.33,6.34,4736.8,0.381,5.9
DRV00015,2024-08-01,14,21192,48667.57,6.51,3191.9,0.357,6.5
DRV00015,2024-09-01,20,27504,65332.82,6.41,4380.6,0.3,6.0
DRV00015,2024-10-01,18,22214,49696.11,6.45,3457.6,0.444,7.3
DRV00015,2024-11-01,17,24117,48364.05,6.38,3868.8,0.353,6.4
DRV00015,2024-12-01,21,26516,57680.16,6.39,4151.1,0.476,7.3
DRV00016,2022-01-01,20,30167,71044.51,6.69,4566.9,0.4,6.5
DRV00016,2022-02-01,11,14700,28262.75,6.41,2265.9,0.545,6.4
DRV00016,2022-03-01,27,40641,87125.35,6.54,6245.0,0.444,6.6
DRV00016,2022-04-01,17,23843,53500.72,6.4,3774.3,0.235,8.0
DRV00016,2022-05-01,26,38455,86316.6,6.71,5805.9,0.462,6.6
DRV00016,2022-06-01,17,25745,56002.59,6.69,3872.0,0.471,8.1
DRV00016,2022-07-01,18,26460,58997.74,6.68,3998.8,0.5,6.4
DRV00016,2022-08-01,24,31643,72993.49,6.41,5001.6,0.5,6.7
DRV00016,2022-09-01,22,24613,51084.13,6.61,3742.8,0.455,7.6
DRV00016,2022-10-01,14,23483,51584.53,6.14,3896.3,0.429,8.2
DRV00016,2022-11-01,24,24597,52370.29,6.45,3771.0,0.542,7.1
DRV00016,2022-12-01,20,33853,79541.53,6.35,5375.4,0.35,7.1
DRV00016,2023-01-01,15,24783,51630.26,6.42,3829.1,0.4,6.3
DRV00016,2023-02-01,17,16474,33446.56,6.6,2528.9,0.471,8.0
DRV00016,2023-03-01,15,23050,45204.98,6.39,3577.4,0.467,7.1
DRV00016,2023-04-01,17,22124,52147.96,6.14,3568.1,0.471,7.4
DRV00016,2023-05-01,22,28937,59349.74,6.59,4374.2,0.591,6.9
DRV00016,2023-06-01,27,47073,97848.46,6.58,7122.0,0.519,7.3
DRV00016,2023-07-01,15,18968,44655.56,6.46,3020.2,0.4,6.9
DRV00016,2023-08-01,20,30629,66568.24,6.72,4539.5,0.45,7.4
DRV00016,2023-09-01,20,29507,67059.1,6.66,4455.4,0.35,6.6
DRV00016,2023-10-01,19,31025,68824.47,6.37,4832.9,0.526,6.6
DRV00016,2023-11-01,14,25748,56767.08,6.22,4128.1,0.643,6.5
DRV00016,2023-12-01,22,30245,65736.38,6.38,4764.1,0.409,6.4
DRV00016,2024-01-01,28,50837,104855.72,6.46,7967.7,0.393,7.8
DRV00016,2024-02-01,18,21684,45517.61,6.42,3492.8,0.278,7.7
DRV00016,2024-03-01,24,26633,60750.0,6.4,4132.3,0.417,6.9
DRV00016,2024-04-01,23,39148,87033.42,6.43,6162.8,0.348,7.2
DRV00016,2024-05-01,23,37417,80155.94,6.47,5861.1,0.435,7.6
DRV00016,2024-06-01,18,27486,59100.3,6.54,4267.1,0.333,8.6
DRV00016,2024-07-01,21,29909,62553.98,6.5,4611.3,0.524,5.8
DRV00016,2024-08-01,17,21906,50151.25,6.39,3477.5,0.412,7.7
DRV00016,2024-09-01,16,23976,56859.1,6.66,3669.6,0.562,7.4
DRV00016,2024-10-01,25,40400,88223.88,6.55,6290.2,0.52,6.5
DRV00016,2024-11-01,21,34232,76679.55,6.46,5338.1,0.619,7.7
DRV00016,2024-12-01,15,22240,48631.11,6.76,3352.8,0.333,6.1
DRV00017,2022-01-01,15,17802,39663.56,6.74,2685.5,0.4,8.1
DRV00017,2022-02-01,19,29814,61524.16,6.59,4549.6,0.421,7.5
DRV00017,2022-03-01,19,26557,54634.47,6.39,4188.3,0.632,7.9
DRV00017,2022-04-01,14,21970,49846.89,6.47,3445.2,0.5,7.4
DRV00017,2022-05-01,27,43302,96016.48,6.36,6925.1,0.407,7.9
DRV00017,2022-06-01,21,32197,72195.31,6.42,5016.4,0.524,7.1
DRV00017,2022-07-01,13,19124,44656.22,6.47,2945.7,0.538,7.8
DRV00017,2022-08-01,19,26628,56447.59,6.41,4216.9,0.368,6.9
DRV00017,2022-09-01,13,18199,35927.62,6.49,2822.2,0.462,6.5
DRV00017,2022-10-01,12,19609,43107.16,6.26,3138.9,0.25,7.6
DRV00017,2022-11-01,15,22124,49211.33,6.36,3491.5,0.4,8.0
DRV00017,2022-12-01,32,46228,102164.17,6.63,7088.7,0.438,7.5
DRV00017,2023-01-01,16,22311,38855.24,6.32,3556.1,0.375,5.8
DRV00017,2023-02-01,13,23752,52788.74,6.52,3683.8,0.308,7.9
DRV00017,2023-03-01,19,23226,50803.12,6.55,3532.2,0.421,7.7
DRV00017,2023-04-01,16,23485,48559.66,6.37,3715.9,0.688,6.2
DRV00017,2023-05-01,18,29875,63024.3,6.31,4841.6,0.5,6.9
DRV00017,2023-06-01,17,26947,59850.96,6.62,4022.5,0.353,7.2
DRV00017,2023-07-01,11,9864,21466.3,6.42,1510.2,0.364,8.8
DRV00017,2023-08-01,14,18265,34975.34,6.41,2944.6,0.5,7.0
DRV00017,2023-09-01,17,20424,42247.81,6.47,3173.1,0.647,7.8
DRV00017,2023-10-01,20,29624,63360.78,6.49,4582.2,0.2,7.7
DRV00017,2023-11-01,11,15036,36776.05,6.56,2331.8,0.636,6.4
DRV00017,2023-12-01,24,36319,71380.07,6.54,5577.5,0.333,7.6
DRV00017,2024-01-01,17,21905,49481.02,6.55,3435.8,0.471,7.7
DRV00017,2024-02-01,20,23780,53550.83,6.61,3676.8,0.55,6.5
DRV00017,2024-03-01,17,23001,48699.91,6.74,3404.7,0.471,6.9
DRV00017,2024-04-01,25,36302,78901.55,6.52,5742.8,0.36,7.9
DRV00017,2024-05-01,27,35455,76033.55,6.72,5288.4,0.407,6.4
DRV00017,2024-06-01,16,23990,51733.96,6.62,3746.3,0.375,6.5
DRV00017,2024-07-01,17,30902,63050.36,6.6,4743.7,0.588,7.4
DRV00017,2024-08-01,19,21690,43872.54,6.68,3248.9,0.632,7.9
DRV00017,2024-09-01,22,38143,79616.62,6.39,5987.3,0.409,7.8
DRV00017,2024-10-01,21,23725,48250.98,6.69,3484.2,0.476,6.9
DRV00017,2024-11-01,14,19467,43611.99,6.51,3058.7,0.357,7.8
DRV00017,2024-12-01,22,31686,71974.39,6.6,4888.9,0.727,7.7
DRV00018,2022-01-01,15,21140,45453.13,6.55,3319.2,0.4,8.0
DRV00018,2022-02-01,18,24665,52270.44,6.52,3812.4,0.556,7.1
DRV00018,2022-03-01,18,27733,61565.78,6.45,4382.0,0.556,5.1
DRV00018,2022-04-01,18,16526,35617.81,6.56,2499.5,0.556,7.5
DRV00018,2022-05-01,19,25699,57584.74,6.42,4084.5,0.684,7.2
DRV00018,2022-06-01,12,14119,29963.47,6.63,2144.6,0.417,8.5
DRV00018,2022-07-01,18,28493,61634.41,6.25,4616.0,0.5,6.5
DRV00018,2022-08-01,20,32804,72407.32,6.41,5166.4,0.7,7.1
DRV00018,2022-09-01,28,45714,106386.72,6.36,7192.0,0.464,6.7
DRV00018,2022-10-01,19,22032,42106.97,6.54,3306.9,0.211,6.7
DRV00018,2022-11-01,20,31990,71887.49,6.64,4859.1,0.4,7.1
DRV00018,2022-12-01,19,18857,38263.0,6.5,2944.9,0.263,6.1
DRV00018,2023-01-01,11,17670,37659.81,6.46,2719.6,0.182,7.1
DRV00018,2023-02-01,18,18235,36592.67,6.51,2852.6,0.278,6.7
DRV00018,2023-03-01,16,18254,42680.66,6.48,2799.8,0.312,7.4
DRV00018,2023-04-01,21,27271,58532.95,6.67,4095.7,0.429,7.1
DRV00018,2023-05-01,20,22743,51588.82,6.39,3627.0,0.35,7.6
DRV00018,2023-06-01,20,22451,47276.3,6.56,3481.6,0.35,7.1
DRV00018,2023-07-01,25,38312,79972.1,6.48,6036.8,0.4,6.6
DRV00018,2023-08-01,24,44588,95126.1,6.61,6832.8,0.583,7.8
DRV00018,2023-09-01,14,17851,39974.89,6.74,2696.6,0.714,7.7
DRV00018,2023-10-01,18,19501,41588.96,6.26,3135.3,0.278,7.1
DRV00018,2023-11-01,18,26879,55411.58,6.47,4197.6,0.278,6.5
DRV00018,2023-12-01,12,20851,47997.68,6.46,3239.8,0.5,7.0
DRV00018,2024-01-01,22,34515,70923.38,6.37,5516.9,0.364,7.9
DRV00018,2024-02-01,13,19370,41256.17,6.47,3059.9,0.385,8.3
DRV00018,2024-03-01,17,25875,57245.29,6.69,3924.1,0.471,5.8
DRV00018,2024-04-01,14,23610,54420.93,6.49,3679.2,0.286,7.2
DRV00018,2024-05-01,21,36068,77124.12,6.29,5768.8,0.381,7.4
DRV00018,2024-06-01,16,23371,48653.73,6.66,3570.0,0.438,6.5
DRV00018,2024-07-01,19,27610,60649.83,6.57,4276.1,0.421,5.6
DRV00018,2024-08-01,15,23279,50775.83,6.62,3506.3,0.467,6.4
DRV00018,2024-09-01,17,23198,50112.38,6.17,3824.2,0.471,8.0
DRV00018,2024-10-01,18,22325,47395.95,6.29,3632.4,0.556,7.9
DRV00018,2024-11-01,24,33936,73727.06,6.66,5126.5,0.542,7.3
DRV00018,2024-12-01,22,33862,76179.38,6.52,5189.0,0.455,6.9
DRV00019,2022-01-01,25,35862,82028.92,6.48,5528.7,0.48,6.2
DRV00019,2022-02-01,12,13290,32794.42,6.45,2065.1,0.417,8.5
DRV00019,2022-03-01,20,24607,55103.6,6.57,3757.0,0.35,7.4
DRV00019,2022-04-01,19,25281,59091.35,6.62,3788.4,0.263,6.8
DRV00019,2022-05-01,28,37093,85848.08,6.49,5801.2,0.393,7.5
DRV00019,2022-06-01,18,35065,74279.48,6.35,5511.9,0.389,7.3
DRV00019,2022-07-01,27,35882,76367.4,6.51,5602.4,0.407,6.9
DRV00019,2022-08-01,30,44549,94378.83,6.4,7063.7,0.4,6.4
DRV00019,2022-09-01,26,37793,78459.23,6.47,5887.9,0.538,8.0
DRV00019,2022-10-01,22,32968,67420.71,6.55,5045.4,0.591,7.1
DRV00019,2022-11-01,25,32415,66135.98,6.49,4989.0,0.52,6.7
DRV00019,2022-12-01,13,19352,41035.91,6.33,3095.2,0.462,6.8
DRV00019,2023-01-01,19,30593,64236.01,6.59,4671.5,0.263,8.0
DRV00019,2023-02-01,22,37360,78401.39,6.51,5793.7,0.364,6.2
DRV00019,2023-03-01,22,35242,76522.72,6.35,5617.2,0.636,6.6
DRV00019,2023-04-01,19,32157,68871.43,6.22,5181.0,0.368,8.5
DRV00019,2023-05-01,31,45358,96319.23,6.22,7424.7,0.419,7.2
DRV00019,2023-06-01,20,23642,49877.33,6.47,3686.1,0.4,7.2
DRV00019,2023-07-01,26,35662,75329.66,6.55,5480.8,0.423,7.6
DRV00019,2023-08-01,14,16343,32138.44,6.28,2603.9,0.357,7.1
DRV00019,2023-09-01,16,22552,47857.15,6.45,3530.1,0.625,5.7
DRV00019,2023-10-01,25,33218,73717.86,6.35,5280.2,0.4,7.2
DRV00019,2023-11-01,16,20743,49409.41,6.52,3220.1,0.5,6.4
DRV00019,2023-12-01,19,24789,49107.02,6.35,4020.5,0.526,8.4
DRV00019,2024-01-01,21,25275,56784.2,6.45,3938.4,0.667,6.3
DRV00019,2024-02-01,20,22119,47430.15,6.74,3310.6,0.55,7.2
DRV00019,2024-03-01,19,26714,54371.8,6.4,4250.8,0.211,6.6
DRV00019,2024-04-01,21,32006,70483.47,6.33,5007.5,0.524,6.7
DRV00019,2024-05-01,18,23856,50951.46,6.58,3559.3,0.556,6.7
DRV00019,2024-06-01,17,23580,46229.6,6.24,3717.5,0.294,6.5
DRV00019,2024-07-01,26,35588,76819.69,6.5,5470.3,0.692,6.8
DRV00019,2024-08-01,18,30875,64006.37,6.64,4676.9,0.556,7.3
DRV00019,2024-09-01,18,25592,53213.21,6.45,3995.4,0.389,7.6
DRV00019,2024-10-01,22,33639,74311.33,6.71,5005.6,0.636,7.3
DRV00019,2024-11-01,19,22464,48334.21,6.63,3337.9,0.105,6.3
DRV00019,2024-12-01,16,26744,57987.71,6.56,4113.8,0.5,5.8
DRV00020,2022-01-01,37,49784,105995.21,6.51,7741.2,0.459,7.3
DRV00020,2022-02-01,19,25144,49848.01,6.45,3925.6,0.579,6.3
DRV00020,2022-03-01,18,22647,49525.42,6.26,3545.6,0.389,6.6
DRV00020,2022-04-01,12,21156,51420.05,6.62,3193.8,0.5,6.5
DRV00020,2022-05-01,19,30102,64669.21,6.36,4633.8,0.526,7.2
DRV00020,2022-06-01,31,46282,95407.63,6.48,7133.3,0.516,7.7
DRV00020,2022-07-01,15,22516,46973.47,6.65,3372.6,0.467,7.9
DRV00020,2022-08-01,24,38774,84775.09,6.55,6037.6,0.458,6.9
DRV00020,2022-09-01,14,17513,37612.82,6.48,2764.5,0.571,6.4
DRV00020,2022-10-01,11,18699,39826.77,6.36,2981.7,0.455,7.7
DRV00020,2022-11-01,17,26599,58389.74,6.3,4265.5,0.235,6.0
DRV00020,2022-12-01,19,26408,57839.25,6.39,4071.7,0.526,6.6
DRV00020,2023-01-01,23,33872,69562.86,6.71,5001.3,0.565,6.0
DRV00020,2023-02-01,18,29817,65392.44,6.7,4502.7,0.611,7.0
DRV00020,2023-03-01,10,11907,22583.88,6.7,1779.8,0.7,7.7
DRV00020,2023-04-01,27,40255,79198.76,6.41,6371.5,0.519,7.4
DRV00020,2023-05-01,13,13250,27127.4,6.41,2107.6,0.462,7.5
DRV00020,2023-06-01,27,41212,86665.11,6.47,6411.6,0.444,6.9
DRV00020,2023-07-01,20,31088,64580.21,6.74,4662.9,0.3,7.0
DRV00020,2023-08-01,17,26835,59249.56,6.61,4080.6,0.353,8.1
DRV00020,2023-09-01,22,29673,62996.8,6.55,4551.9,0.5,6.8
DRV00020,2023-10-01,28,41999,89251.69,6.73,6301.1,0.679,6.4
DRV00020,2023-11-01,14,20760,46816.48,6.48,3212.5,0.143,6.0
DRV00020,2023-12-01,15,19667,42503.69,6.46,3098.0,0.267,7.0
DRV00020,2024-01-01,18,24017,53518.82,6.41,3793.5,0.611,8.4
DRV00020,2024-02-01,14,22185,52468.52,6.42,3498.8,0.786,7.4
DRV00020,2024-03-01,14,19208,41756.06,6.5,2982.6,0.643,8.1
DRV00020,2024-04-01,26,26903,54555.67,6.83,3895.1,0.462,6.7
DRV00020,2024-05-01,22,31313,64863.06,6.65,4786.1,0.5,7.2
DRV00020,2024-06-01,21,28923,62666.05,6.55,4440.8,0.524,7.6
DRV00020,2024-07-01,15,20139,41541.06,6.62,3083.8,0.533,6.8
DRV00020,2024-08-01,20,21924,49225.64,6.33,3432.9,0.3,7.3
DRV00020,2024-09-01,9,12339,29599.29,6.23,1987.0,0.222,7.6
DRV00020,2024-10-01,21,23237,49891.62,6.35,3677.9,0.476,7.0
DRV00020,2024-11-01,22,33620,69512.52,6.4,5303.5,0.545,6.6
DRV00020,2024-12-01,22,34486,78717.97,6.53,5339.8,0.545,7.0
DRV00022,2022-01-01,17,22554,51383.47,6.38,3674.3,0.353,7.4
DRV00022,2022-02-01,16,15925,36939.61,6.48,2447.9,0.375,5.5
DRV00022,2022-03-01,25,31059,66875.62,6.65,4726.3,0.52,7.7
DRV00022,2022-04-01,14,22189,49948.42,6.31,3526.4,0.5,6.7
DRV00022,2022-05-01,20,26668,57636.15,6.27,4322.5,0.6,7.1
DRV00022,2022-06-01,22,37474,77371.73,6.55,5803.0,0.455,6.9
DRV00022,2022-07-01,14,22267,43442.52,6.62,3375.3,0.5,6.8
DRV00022,2022-08-01,19,25226,51254.47,6.51,3839.2,0.421,7.8
DRV00022,2022-09-01,19,23293,51174.02,6.67,3549.4,0.316,6.1
DRV00022,2022-10-01,18,26609,56909.18,6.55,4125.9,0.611,6.6
DRV00022,2022-11-01,20,35420,86556.91,6.52,5497.6,0.45,6.0
DRV00022,2022-12-01,20,32931,69046.63,6.61,4980.6,0.45,7.0
DRV00022,2023-01-01,24,35902,79235.7,6.51,5534.1,0.583,8.1
DRV00022,2023-02-01,22,33604,72997.89,6.59,5159.0,0.318,7.0
DRV00022,2023-03-01,14,21415,40349.33,6.79,3153.0,0.5,6.9
DRV00022,2023-04-01,23,35271,73845.14,6.29,5674.3,0.217,7.6
DRV00022,2023-05-01,24,28329,58032.89,6.54,4328.1,0.458,6.4
DRV00022,2023-06-01,22,33258,70653.47,6.6,5154.7,0.636,6.7
DRV00022,2023-07-01,18,22429,50127.31,6.31,3612.7,0.556,7.6
DRV00022,2023-08-01,24,38629,80824.65,6.53,5993.0,0.583,7.9
DRV00022,2023-09-01,17,25455,55176.7,6.54,3948.6,0.529,6.7
DRV00022,2023-10-01,7,6624,16555.04,6.39,1055.0,0.571,8.1
DRV00022,2023-11-01,15,21691,41468.81,6.58,3317.6,0.6,7.1
DRV00022,2023-12-01,21,28897,60162.83,6.54,4491.0,0.476,7.2
DRV00022,2024-01-01,17,23752,46601.08,6.36,3791.7,0.647,6.2
DRV00022,2024-02-01,18,26941,58182.8,6.78,4031.0,0.5,6.8
DRV00022,2024-03-01,19,29782,63910.88,6.54,4621.4,0.421,7.6
DRV00022,2024-04-01,14,19804,46351.32,6.38,3053.7,0.429,6.8
DRV00022,2024-05-01,19,26805,59784.37,6.34,4222.9,0.632,7.1
DRV00022,2024-06-01,11,18387,37709.5,6.19,2920.3,0.545,7.9
DRV00022,2024-07-01,17,28089,63575.62,6.53,4309.4,0.588,6.8
DRV00022,2024-08-01,19,30584,74072.52,6.47,4806.1,0.316,7.7
DRV00022,2024-09-01,21,26286,55359.83,6.81,3843.6,0.571,6.2
DRV00022,2024-10-01,10,16433,34372.51,6.42,2592.5,0.2,6.5
DRV00022,2024-11-01,19,28118,64205.48,6.37,4407.8,0.632,6.8
DRV00022,2024-12-01,19,25019,54537.42,6.57,3808.9,0.263,7.5
DRV00023,2022-01-01,14,21997,48611.43,6.62,3321.1,0.357,7.2
DRV00023,2022-02-01,19,24273,51926.45,6.63,3716.9,0.368,7.3
DRV00023,2022-03-01,24,38459,84328.47,6.53,5925.5,0.333,7.4
DRV00023,2022-04-01,20,28355,53730.64,6.48,4444.4,0.25,8.3
DRV00023,2022-05-01,21,28312,59532.13,6.33,4500.2,0.619,7.5
DRV00023,2022-06-01,23,25480,54196.47,6.55,4009.7,0.652,7.2
DRV00023,2022-07-01,24,36128,79778.82,6.7,5435.9,0.333,6.5
DRV00023,2022-08-01,19,26361,52088.7,6.62,4023.3,0.579,7.4
DRV00023,2022-09-01,16,18400,41455.53,6.56,2766.9,0.375,7.0
DRV00023,2022-10-01,17,20692,46240.69,6.51,3169.4,0.529,6.6
DRV00023,2022-11-01,20,36918,81088.45,6.56,5684.9,0.25,6.8
